training_number;generation;generation_start_timestamp;generation_end_timestamp;generation_duration_seconds;fitness_best;fitness_worst;fitness_avg;fitness_median;fitness_std;distance_best;distance_worst;distance_avg;distance_median;distance_std;stability_best;stability_worst;stability_avg;stability_median;stability_std;energy_best;energy_worst;energy_avg;energy_median;energy_std;time_alive_best;time_alive_worst;time_alive_avg;time_alive_median;time_alive_std;absolute_best_fitness;absolute_best_distance;population_size;genome_length;current_time_limit;mutation_rate;crossover_rate;elite_size;usage_muscle0_contract_percent;usage_muscle0_extend_percent;usage_muscle1_contract_percent;usage_muscle1_extend_percent;usage_muscle2_contract_percent;usage_muscle2_extend_percent;usage_muscle3_contract_percent;usage_muscle3_extend_percent;usage_muscle4_contract_percent;usage_muscle4_extend_percent;usage_muscle5_contract_percent;usage_muscle5_extend_percent;usage_muscle6_contract_percent;usage_muscle6_extend_percent;usage_muscle7_contract_percent;usage_muscle7_extend_percent;usage_nothing_percent;usage_muscle0_total_percent;usage_muscle1_total_percent;usage_muscle2_total_percent;usage_muscle3_total_percent;usage_muscle4_total_percent;usage_muscle5_total_percent;usage_muscle6_total_percent;usage_muscle7_total_percent
2;93;2025-11-04 14:39:31;2025-11-04 14:39:32;1,051164;735,8452186584473;296,5760025024414;567,8303347625732;582,210848236084;100,24046743819453;3,8734521865844727;-0,5182399749755859;2,1877633476257325;2,33560848236084;1,0024648748033962;1,0;1,0;1,0;1,0;0,0;464;483;474,46;475,5;5,000839929451851;693;693;693,0;693,0;0,0;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,87;7,02;5,42;6,12;7,42;4,4;6,69;5,44;5,82;5,92;5,28;4,92;5,72;6,35;6,2;5,29;5,11;13,89;11,54;11,82;12,13;11,74;10,2;12,07;11,49
2;94;2025-11-04 14:39:32;2025-11-04 14:39:33;1,055313;735,8452186584473;270,82065200805664;533,5972956924438;581,6677436828613;132,3995552257266;3,9502811431884766;-0,7767934799194336;1,8826929569244384;2,3350939750671387;1,3568206044678461;1,0;0,0;0,98;1,0;0,13999999999999999;459;482;472,62;473,5;5,366153184544771;693;602;691,18;693,0;12,739999999999998;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,54;6,78;5,51;6,38;7,42;4,3;6,92;5,4;5,86;6,12;5,08;4,6;5,81;6,38;6,26;5,16;5,48;13,32;11,89;11,72;12,32;11,98;9,68;12,19;11,42
2;95;2025-11-04 14:39:33;2025-11-04 14:39:34;1,040459;737,5334625244141;237,90710372924804;524,3548201599122;551,5273538589478;129,3602747001709;4,022647857666016;-1,1379289627075195;2,052508201599121;2,4305567741394043;1,413738427385884;1,0;0,0;0,86;1,0;0,3469870314579494;461;481;471,26;471,0;4,910437862349956;697;493;674,46;697,0;57,46310468465831;745,2899780273438;3,8628997802734375;50;697;697;0,1;0,7;5;6,43;6,78;5,44;6,28;7,15;4,18;6,99;5,49;5,83;5,89;5,1;4,54;6,01;6,5;6,39;5,28;5,72;13,21;11,72;11,33;12,48;11,72;9,64;12,51;11,67
2;96;2025-11-04 14:39:34;2025-11-04 14:39:35;1,155202;739,2308616638184;167,26938819885254;512,102758140564;555,8524559020996;144,55479564685413;4,014753341674805;-1,8623061180114746;1,8263275814056397;2,4260168075561523;1,527418390015411;1,0;0,0;0,9;1,0;0,3;464;483;472,7;472,0;4,695742752749558;701;501;683,48;701,0;52,73224440510758;745,2899780273438;3,8628997802734375;50;701;701;0,1;0,7;5;6,48;6,83;5,69;6,27;6,96;4,18;7,14;5,36;5,73;5,85;5,22;4,57;6,02;6,6;6,45;5,19;5,46;13,31;11,96;11,14;12,5;11,58;9,79;12,62;11,64
2;97;2025-11-04 14:39:35;2025-11-04 14:39:36;1,145642;738,8029594421387;127,96182403564453;547,7438517608642;589,0781078338623;138,9206677688662;3,8680295944213867;-2,2463817596435547;1,9518985176086425;2,3638782501220703;1,3895749059438638;1,0;1,0;1,0;1,0;0,0;461;485;474,46;474,0;5,657596662894943;700;700;700,0;700,0;0,0;745,2899780273438;3,8628997802734375;50;700;700;0,1;0,7;5;6,71;6,99;5,52;6,02;7,24;4,54;6,88;5,24;5,73;5,78;5,03;4,92;5,84;6,42;6,68;5,34;5,11;13,7;11,54;11,78;12,12;11,51;9,95;12,26;12,02
2;98;2025-11-04 14:39:36;2025-11-04 14:39:37;1,05708;735,8452186584473;288,86147079467776;539,1103881149293;589,8388469696044;132,7408571786845;3,8734521865844727;-0,5923852920532227;1,898823881149292;2,410388469696045;1,327045602121091;1,0;1,0;1,0;1,0;0,0;462;488;472,72;473,0;5,762082956709318;693;693;693,0;693,0;0,0;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,48;6,77;5,45;6,37;7,37;3,92;7,15;5,16;5,82;5,98;4,96;4,51;6,03;6,44;6,86;5,28;5,46;13,25;11,82;11,29;12,31;11,8;9,47;12,47;12,14
2;99;2025-11-04 14:39:37;2025-11-04 14:39:38;1,073872;735,8452186584473;249,9610809326172;541,5217474136352;569,4636791229248;129,79079435447798;3,8734521865844727;-0,9793891906738281;2,0465574741363524;2,4601287841796875;1,3225387302577074;1,0;0,0;0,94;1,0;0,23748684174075838;462;486;472,74;471,5;5,687917017678792;693;527;686,28;693,0;29,849649914194973;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,37;6,86;5,39;6,22;7,61;4,15;7,28;5,24;5,78;5,56;5,12;4,67;6,01;6,35;6,69;5,24;5,45;13,23;11,61;11,76;12,52;11,34;9,79;12,36;11,93
3;0;2025-11-04 14:39:39;2025-11-04 14:39:39;0;735,8452186584473;237,92584571838378;542,3313453140258;599,2895168304443;138,70649356310216;3,8734521865844727;-1,111741542816162;1,9763734531402588;2,5533947944641113;1,3946654656340975;1,0;0,0;0,98;1,0;0,13999999999999999;461;482;473,76;475,0;5,743030558860018;693;550;690,14;693,0;20,02;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,69;7,12;5,38;6,1;7,43;4,28;7,42;5,1;5,62;5,72;4,99;4,92;5,54;6,4;6,63;5,43;5,25;13,81;11,48;11,71;12,52;11,34;9,91;11,94;12,06
3;1;2025-11-04 14:39:39;2025-11-04 14:39:40;1,094996;735,8452186584473;289,3769130706787;542,1254650726318;579,8406959533692;131,27163089184316;3,8734521865844727;-0,5912308692932129;2,060114650726318;2,4899821281433105;1,3280142506238755;1,0;0,0;0,94;1,0;0,23748684174075838;464;484;474,06;474,0;5,811746725382998;693;528;685,04;693,0;32,004349704376125;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,56;7,16;5,45;6,12;7,26;4,1;7,36;5,09;5,53;5,66;5,28;4,89;5,73;6,4;6,86;5,36;5,19;13,72;11,57;11,36;12,45;11,19;10,17;12,13;12,22
3;2;2025-11-04 14:39:40;2025-11-04 14:39:41;1,084057;735,8452186584473;259,55288009643556;540,1922632369995;561,5219577789306;124,71873002394364;3,8734521865844727;-0,8874711990356445;2,007762632369995;2,2619547843933105;1,239355936991574;1,0;0,0;0,96;1,0;0,19595917942265428;434;485;472,24;473,5;8,269365150965339;693;458;685,28;693,0;38,74172943997208;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;6,72;7,09;5,59;6,14;7,26;4,1;7,2;5,21;5,61;5,63;5,06;4,89;5,65;6,44;6,85;5,17;5,39;13,81;11,73;11,36;12,41;11,24;9,95;12,09;12,02
3;3;2025-11-04 14:39:41;2025-11-04 14:39:43;1,062526;759,7557327270508;235,1288215637207;530,0199983520507;565,9146045684814;134,14545859319122;4,100557327270508;-1,140711784362793;1,8637799835205078;2,1964383125305176;1,3486163220454621;1,0;0,0;0,98;1,0;0,13999999999999999;404;481;472,18;474,5;11,183362642783251;693;429;687,72;693,0;36,96;745,2899780273438;3,8628997802734375;50;693;693;0,1;0,7;5;7,01;7,13;5,35;6,23;7,41;4,29;7,18;5,31;5,59;5,69;5,12;4,82;5,66;6,14;6,52;5,24;5,31;14,14;11,58;11,7;12,49;11,28;9,94;11,8;11,76
3;4;2025-11-04 14:39:43;2025-11-04 14:39:44;1,072423;766,1526519775391;264,62604331970215;546,7408008956909;580,8460681915283;128,33217554118764;4,104526519775391;-0,9087395668029785;2,0070080089569093;2,2719879150390625;1,2888675525049673;1,0;0,0;0,96;1,0;0,19595917942265428;458;484;471,2;470,0;5,796550698475775;705;516;698,32;705,0;33,01965475288923;759,7557327270508;4,100557327270508;50;705;705;0,1;0,7;5;6,92;6,92;5,52;5,85;7,84;4,36;7,41;5,24;5,96;5,37;4,91;4,54;5,24;6,1;6,76;5,28;5,76;13,84;11,37;12,2;12,65;11,33;9,45;11,34;12,04
3;5;2025-11-04 14:39:44;2025-11-04 14:39:45;1,085298;766,1526519775391;218,7608154296875;562,2645636596679;597,1285846710205;116,16585266222025;4,104526519775391;-1,370391845703125;2,1296056365966796;2,433772087097168;1,1370539117895906;1,0;0,0;0,98;1,0;0,13999999999999999;391;485;472,76;474,5;13,42618337428772;705;413;699,16;705,0;40,87999999999999;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,33;7,03;5,44;5,77;7,48;4,76;7,01;5,42;5,73;5,41;5,29;4,89;5,43;6,21;6,48;5,22;5,1;14,36;11,21;12,24;12,43;11,14;10,18;11,64;11,7
3;6;2025-11-04 14:39:45;2025-11-04 14:39:46;1,067153;766,1526519775391;285,6095932006836;541,177574546814;565,8914577484131;134,20768232212544;4,104526519775391;-0,6919040679931641;1,8586957454681396;2,109414577484131;1,3410318080410257;1,0;1,0;1,0;1,0;0,0;458;485;471,92;472,0;6,1606493164276115;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,25;6,86;5,57;5,83;7,62;4,37;7,23;5,23;5,74;5,48;4,81;4,71;5,49;6,32;6,38;5,48;5,62;14,11;11,4;11,99;12,46;11,22;9,52;11,81;11,86
3;7;2025-11-04 14:39:46;2025-11-04 14:39:47;1,080569;766,1526519775391;207,27125930786133;544,5327839279175;589,8713413238526;144,36245404058695;4,104526519775391;-1,4822874069213867;1,8909278392791748;2,341683864593506;1,444072646554482;1,0;1,0;1,0;1,0;0,0;459;484;470,6;470,5;5,71314274283428;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,0;6,96;5,56;5,74;7,63;4,35;7,17;5,1;5,82;5,55;4,86;4,53;5,44;6,2;6,71;5,51;5,88;13,96;11,3;11,98;12,27;11,37;9,39;11,64;12,22
3;8;2025-11-04 14:39:47;2025-11-04 14:39:48;1,09601;766,1526519775391;268,2814468383789;568,5115046234131;605,0309062957763;125,14614433597139;4,104526519775391;-0,8811855316162109;2,131895046234131;2,4993090629577637;1,2531700092392666;1,0;1,0;1,0;1,0;0,0;461;483;471,78;471,0;5,547215517716975;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,07;6,98;5,57;5,86;7,71;4,26;7,35;5,24;5,8;5,62;4,8;4,44;5,43;6,23;6,64;5,33;5,64;14,05;11,43;11,97;12,59;11,42;9,24;11,66;11,97
3;9;2025-11-04 14:39:48;2025-11-04 14:39:49;1,083905;766,1526519775391;215,48980178833008;561,8320654602051;585,6363903045655;137,9770474702217;4,104526519775391;-1,3891019821166992;2,066100654602051;2,2953639030456543;1,3783214326040514;1,0;1,0;1,0;1,0;0,0;464;486;472,78;472,0;5,239427449636076;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;6,95;6,78;5,24;6,29;7,73;4,33;7,65;5,14;5,66;5,48;4,98;4,65;5,38;6,28;6,45;5,56;5,44;13,73;11,53;12,06;12,79;11,14;9,63;11,66;12,01
3;10;2025-11-04 14:39:49;2025-11-04 14:39:50;1,089443;766,1526519775391;334,9276599884033;558,4212722854614;568,4467399597168;107,26530408805559;4,104526519775391;-0,2107234001159668;2,0301327228546144;2,133967399597168;1,071737478738569;1,0;1,0;1,0;1,0;0,0;459;484;470,92;470,0;5,339812730798712;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,13;6,34;5,87;6,16;7,83;4,27;7,76;5,36;5,61;5,88;4,9;4,24;5,07;6,05;6,29;5,43;5,82;13,47;12,03;12,1;13,12;11,49;9,14;11,12;11,72
3;11;2025-11-04 14:39:50;2025-11-04 14:39:51;1,092061;766,1526519775391;268,233228302002;566,6116299743653;592,3174365997315;115,68340394016916;4,104526519775391;-0,8736677169799805;2,1124962997436523;2,3641743659973145;1,1568647966782952;1,0;1,0;1,0;1,0;0,0;463;483;471,38;472,0;4,232682364647742;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;6,92;6,33;5,88;6,28;7,84;4,46;7,49;5,17;5,57;5,76;4,86;4,41;5,31;6,15;6,42;5,42;5,72;13,25;12,16;12,3;12,66;11,33;9,27;11,46;11,84
3;12;2025-11-04 14:39:51;2025-11-04 14:39:52;1,101126;766,1526519775391;249,75450401306153;558,7760903625488;563,1384601593018;123,98776769767721;4,104526519775391;-1,0654549598693848;2,0339809036254883;2,0788846015930176;1,2395163155387723;1,0;1,0;1,0;1,0;0,0;462;480;471,22;470,5;4,031327324839798;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,09;6,37;5,68;6,22;8,25;4,35;7,31;5,13;5,72;5,71;4,75;4,61;5,37;5,89;6,48;5,34;5,76;13,46;11,9;12,6;12,44;11,43;9,36;11,26;11,82
3;13;2025-11-04 14:39:52;2025-11-04 14:39:53;1,073629;766,1526519775391;211,3450149536133;555,9843312683105;567,4500953674317;129,8786859168923;4,104526519775391;-1,4405498504638672;2,0064033126831053;2,1250009536743164;1,2991484031832528;1,0;1,0;1,0;1,0;0,0;463;484;471,56;471,5;3,945427733465663;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;6,9;6,43;5,76;6,16;8,33;4,41;7,8;5,3;5,68;5,7;4,43;4,47;5,27;5,9;6,39;5,39;5,69;13,33;11,92;12,74;13,1;11,38;8,9;11,17;11,78
3;14;2025-11-04 14:39:53;2025-11-04 14:39:55;1,080863;766,1526519775391;169,91959609985352;569,8573096237183;611,1308528900147;139,56018450347747;4,104526519775391;-1,8548040390014648;2,1451130962371825;2,5593085289001465;1,3944407515463741;1,0;1,0;1,0;1,0;0,0;464;481;471,54;471,5;3,6835309147609987;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,01;6,35;5,8;6,16;8,12;4,35;7,69;5,38;5,66;5,71;4,26;4,56;5,24;6,11;6,42;5,5;5,69;13,36;11,96;12,47;13,07;11,37;8,82;11,35;11,92
3;15;2025-11-04 14:39:55;2025-11-04 14:39:56;1,06832;766,1526519775391;240,24737968444825;582,7029364700317;598,3852573394776;119,12523273916605;4,104526519775391;-1,1615262031555176;2,2729093647003173;2,427062511444092;1,192516217924764;1,0;1,0;1,0;1,0;0,0;459;481;470,88;470,5;4,765039349260402;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;6,83;6,21;5,94;6,18;8,14;4,35;7,79;5,2;5,8;5,54;4,48;4,76;5,07;6,02;6,54;5,32;5,82;13,04;12,12;12,49;12,99;11,34;9,24;11,09;11,86
3;16;2025-11-04 14:39:56;2025-11-04 14:39:57;1,073799;766,1526519775391;287,29498863220215;579,2385719451904;596,7031764984131;114,17797087532226;4,104526519775391;-0,6770501136779785;2,2837257194519043;2,441737651824951;1,1192247572696512;1,0;0,0;0,98;1,0;0,13999999999999999;460;481;471,04;471,5;4,72;705;552;701,94;705,0;21,42;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;6,86;6,48;5,97;5,97;8,35;4,38;7,66;5,2;5,94;5,29;4,69;4,73;4,77;6,15;6,74;5,04;5,79;13,34;11,94;12,73;12,86;11,23;9,42;10,92;11,78
3;17;2025-11-04 14:39:57;2025-11-04 14:39:58;1,071343;766,1526519775391;294,8116142272949;597,3077299118041;602,9409175872802;102,58113427335385;4,104526519775391;-0,6088838577270508;2,468577299118042;2,511941909790039;1,0023414700759896;1,0;0,0;0,98;1,0;0,13999999999999999;459;480;471,1;471,0;4,588027898781784;705;511;701,12;705,0;27,16;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,04;6,67;5,74;5,94;8,46;4,63;7,66;4,91;5,83;5,17;4,76;4,76;5,03;5,74;6,71;5,16;5,78;13,71;11,68;13,09;12,57;11,0;9,52;10,77;11,87
3;18;2025-11-04 14:39:58;2025-11-04 14:39:59;1,100719;766,1526519775391;245,80730934143065;552,6159250335694;582,7507854461669;119,60756968325808;4,104526519775391;-1,0939269065856934;2,0200792503356935;2,292844772338867;1,194242458224597;1,0;0,0;0,98;1,0;0,13999999999999999;463;480;472,02;471,5;4,140000000000001;705;536;701,62;705,0;23,659999999999997;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;6,89;6,59;5,54;6,13;8,48;4,66;7,49;5,09;5,86;5,28;4,57;4,91;5,08;5,88;6,63;5,31;5,6;13,48;11,67;13,14;12,58;11,14;9,48;10,96;11,94
3;19;2025-11-04 14:39:59;2025-11-04 14:40:00;1,099896;766,1526519775391;222,28649864196777;566,7125643157959;588,3065685272217;120,19201624586907;4,104526519775391;-1,3281350135803223;2,113725643157959;2,324065685272217;1,2005850528825515;1,0;1,0;1,0;1,0;0,0;464;482;471,6;470,0;4,724404724407087;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,05;6,33;5,95;6,01;8,48;4,89;7,5;5,21;5,57;5,24;4,64;4,9;5,09;5,74;6,38;5,32;5,68;13,38;11,96;13,37;12,71;10,81;9,54;10,83;11,7
3;20;2025-11-04 14:40:00;2025-11-04 14:40:01;1,198127;766,1526519775391;274,30762481689453;569,0871760864259;590,0491077423096;118,26431534996918;4,104526519775391;-0,8019237518310547;2,1373517608642576;2,3434910774230957;1,1813924893014773;1,0;1,0;1,0;1,0;0,0;464;482;471,48;470,0;4,419230702282921;705;705;705,0;705,0;0,0;766,1526519775391;4,104526519775391;50;705;705;0,1;0,7;5;7,04;6,46;6,18;6,17;8,39;4,86;7,56;5,21;5,38;5,31;4,77;4,87;5,11;5,56;6,2;5,24;5,7;13,5;12,35;13,25;12,77;10,69;9,64;10,67;11,44
